163.92,1.9185e-26,8.5905
163.92,1.55e-14,8.5905
163.92,6.8027e-15,8.5905
163.92,-2.7022e-14,8.5905
163.92,-8.6796e-14,8.5905
163.92,-1.7323e-13,8.5905
163.92,-2.8696e-13,8.5905
163.92,-4.2847e-13,8.5905
163.92,-5.982e-13,8.5905
163.92,-7.9647e-13,8.5905
163.92,-1.0235e-12,8.5905
163.92,-1.2796e-12,8.5905
163.92,-1.5648e-12,8.5905
163.92,-1.8792e-12,8.5905
163.92,-2.2227e-12,8.5905
163.92,-2.5952e-12,8.5905
163.92,-2.9963e-12,8.5905
163.92,-3.426e-12,8.5905
163.92,-3.8837e-12,8.5905
163.92,-4.3692e-12,8.5905
163.92,-4.8818e-12,8.5905
163.92,-5.4211e-12,8.5905
163.92,-5.9864e-12,8.5905
163.92,-6.5772e-12,8.5905
163.92,-7.1926e-12,8.5905
163.92,-7.832e-12,8.5905
163.92,-8.4945e-12,8.5905
163.92,-9.1792e-12,8.5905
163.92,-9.8853e-12,8.5905
163.92,-1.0612e-11,8.5905
163.92,-1.1358e-11,8.5905
163.92,-1.2122e-11,8.5905
163.92,-1.2904e-11,8.5905
163.92,-1.3703e-11,8.5905
163.92,-1.4516e-11,8.5905
163.92,-1.5344e-11,8.5905
163.92,-1.6185e-11,8.5905
163.92,-1.7038e-11,8.5905
163.92,-1.7901e-11,8.5905
163.92,-1.8774e-11,8.5905
163.92,-1.9656e-11,8.5905
163.92,-2.0544e-11,8.5905
163.92,-2.1439e-11,8.5905
163.92,-2.2338e-11,8.5905
163.92,-2.3241e-11,8.5905
163.92,-2.4147e-11,8.5905
163.92,-2.5053e-11,8.5905
163.92,-2.596e-11,8.5905
163.92,-2.6865e-11,8.5905
163.92,-2.7769e-11,8.5905
163.92,-2.8668e-11,8.5905
163.92,-2.9563e-11,8.5905
163.92,-3.0453e-11,8.5905
163.92,-3.1335e-11,8.5905
163.92,-3.221e-11,8.5905
163.92,-3.3075e-11,8.5905
163.92,-3.3931e-11,8.5905
163.92,-3.4775e-11,8.5905
163.92,-3.5607e-11,8.5905
163.92,-3.6427e-11,8.5905
163.92,-3.7232e-11,8.5905
163.92,-3.8022e-11,8.5905
163.92,-3.8797e-11,8.5905
163.92,-3.9555e-11,8.5905
163.92,-4.0295e-11,8.5905
163.92,-4.1018e-11,8.5905
163.92,-4.1722e-11,8.5905
163.92,-4.2408e-11,8.5905
163.92,-4.3073e-11,8.5905
163.92,-4.3718e-11,8.5905
163.92,-4.4342e-11,8.5905
163.92,-4.4944e-11,8.5905
163.92,-4.5525e-11,8.5905
163.92,-4.6083e-11,8.5905
163.92,-4.6618e-11,8.5905
163.92,-4.7131e-11,8.5905
163.92,-4.7619e-11,8.5905
163.92,-4.8083e-11,8.5905
163.92,-4.8524e-11,8.5905
163.92,-4.8939e-11,8.5905
163.92,-4.933e-11,8.5905
163.92,-4.9695e-11,8.5905
163.92,-5.0034e-11,8.5905
163.92,-5.0347e-11,8.5905
163.92,-5.0634e-11,8.5905
163.92,-5.0895e-11,8.5905
163.92,-5.1129e-11,8.5905
163.92,-5.1337e-11,8.5905
163.92,-5.1518e-11,8.5905
163.92,-5.1674e-11,8.5905
163.92,-5.1803e-11,8.5905
163.92,-5.1905e-11,8.5905
163.92,-5.1982e-11,8.5905
163.92,-5.2033e-11,8.5905
163.92,-5.2059e-11,8.5905
163.92,-5.2059e-11,8.5905
163.92,-5.2034e-11,8.5905
163.92,-5.1985e-11,8.5905
163.92,-5.1911e-11,8.5905
163.92,-5.1814e-11,8.5905
163.92,-5.1694e-11,8.5905
163.92,-5.155e-11,8.5905
163.92,-5.1385e-11,8.5905
163.92,-5.1197e-11,8.5905
163.92,-5.0988e-11,8.5905
163.92,-5.0759e-11,8.5905
163.92,-5.051e-11,8.5905
163.92,-5.0241e-11,8.5905
163.92,-4.9953e-11,8.5905
163.92,-4.9648e-11,8.5905
163.92,-4.9325e-11,8.5905
163.92,-4.8985e-11,8.5905
163.92,-4.863e-11,8.5905
163.92,-4.8259e-11,8.5905
163.92,-4.7874e-11,8.5905
163.92,-4.7475e-11,8.5905
163.92,-4.7064e-11,8.5905
163.92,-4.664e-11,8.5905
163.92,-4.6205e-11,8.5905
163.92,-4.576e-11,8.5905
163.92,-4.5305e-11,8.5905
163.92,-4.4841e-11,8.5905
163.92,-4.437e-11,8.5905
163.92,-4.3891e-11,8.5905
163.92,-4.3406e-11,8.5905
163.92,-4.2915e-11,8.5905
163.92,-4.242e-11,8.5905
163.92,-4.1921e-11,8.5905
163.92,-4.1419e-11,8.5905
163.92,-4.0915e-11,8.5905
163.92,-4.0409e-11,8.5905
163.92,-3.9903e-11,8.5905
163.92,-3.9397e-11,8.5905
163.92,-3.8892e-11,8.5905
163.92,-3.8389e-11,8.5905
163.92,-3.7889e-11,8.5905
163.92,-3.7392e-11,8.5905
163.92,-3.6898e-11,8.5905
163.92,-3.641e-11,8.5905
163.92,-3.5927e-11,8.5905
163.92,-3.5451e-11,8.5905
163.92,-3.4981e-11,8.5905
163.92,-3.4519e-11,8.5905
163.92,-3.4065e-11,8.5905
163.92,-3.362e-11,8.5905
163.92,-3.3185e-11,8.5905
163.92,-3.2759e-11,8.5905
163.92,-3.2344e-11,8.5905
163.92,-3.194e-11,8.5905
163.92,-3.1548e-11,8.5905
163.92,-3.1168e-11,8.5905
163.92,-3.0801e-11,8.5905
163.92,-3.0447e-11,8.5905
163.92,-3.0106e-11,8.5905
163.92,-2.9779e-11,8.5905
163.92,-2.9467e-11,8.5905
163.92,-2.9169e-11,8.5905
163.92,-2.8887e-11,8.5905
163.92,-2.8619e-11,8.5905
163.92,-2.8368e-11,8.5905
163.92,-2.8132e-11,8.5905
163.92,-2.7912e-11,8.5905
163.92,-2.7709e-11,8.5905
163.92,-2.7522e-11,8.5905
163.92,-2.7352e-11,8.5905
163.92,-2.7199e-11,8.5905
163.92,-2.7063e-11,8.5905
163.92,-2.6943e-11,8.5905
163.92,-2.6841e-11,8.5905
163.92,-2.6756e-11,8.5905
163.92,-2.6688e-11,8.5905
163.92,-2.6637e-11,8.5905
163.92,-2.6603e-11,8.5905
163.92,-2.6586e-11,8.5905
163.92,-2.6587e-11,8.5905
163.92,-2.6604e-11,8.5905
163.92,-2.6637e-11,8.5905
163.92,-2.6688e-11,8.5905
163.92,-2.6754e-11,8.5905
163.92,-2.6837e-11,8.5905
163.92,-2.6936e-11,8.5905
163.92,-2.705e-11,8.5905
163.92,-2.7181e-11,8.5905
163.92,-2.7326e-11,8.5905
163.92,-2.7486e-11,8.5905
163.92,-2.7661e-11,8.5905
163.92,-2.785e-11,8.5905
163.92,-2.8053e-11,8.5905
163.92,-2.827e-11,8.5905
163.92,-2.85e-11,8.5905
163.92,-2.8743e-11,8.5905
163.92,-2.8998e-11,8.5905
163.92,-2.9265e-11,8.5905
163.92,-2.9544e-11,8.5905
163.92,-2.9835e-11,8.5905
163.92,-3.0135e-11,8.5905
163.92,-3.0447e-11,8.5905
163.92,-3.0768e-11,8.5905
163.92,-3.1098e-11,8.5905
163.92,-3.1437e-11,8.5905
163.92,-3.1785e-11,8.5905
163.92,-3.214e-11,8.5905
163.92,-3.2503e-11,8.5905
163.92,0.00013904,8.5903
163.92,0.00080214,8.5894
163.92,0.0023712,8.5872
163.92,0.0050974,8.5834
163.92,0.0091879,8.5776
163.92,0.014812,8.5694
163.92,0.022105,8.5587
163.92,0.031175,8.5454
163.92,0.042105,8.5292
